Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
Helsinki Kumpula,2019,9,21,00:00,2.0
Helsinki Kumpula,2019,9,22,00:00,258.9
Helsinki Kumpula,2019,9,23,00:00,194.4
Helsinki Kumpula,2019,9,24,00:00,82.2
Helsinki Kumpula,2019,9,25,00:00,0.5
Helsinki Kumpula,2019,9,26,00:00,191.7
Helsinki Kumpula,2019,9,27,00:00,100.7
Helsinki Kumpula,2019,9,28,00:00,220.7
Helsinki Kumpula,2019,9,29,00:00,37.5
Helsinki Kumpula,2019,9,30,00:00,1.9
Helsinki Kumpula,2019,10,1,00:00,126.1
Helsinki Kumpula,2019,10,2,00:00,51.0
Helsinki Kumpula,2019,10,3,00:00,-0.1
Helsinki Kumpula,2019,10,4,00:00,27.6
Helsinki Kumpula,2019,10,5,00:00,93.0
Helsinki Kumpula,2019,10,6,00:00,19.4
Helsinki Kumpula,2019,10,7,00:00,48.7
Helsinki Kumpula,2019,10,8,00:00,1.1
Helsinki Kumpula,2019,10,9,00:00,18.9
Helsinki Kumpula,2019,10,10,00:00,2.2
Helsinki Kumpula,2019,10,11,00:00,10.5
Helsinki Kumpula,2019,10,12,00:00,23.2
Helsinki Kumpula,2019,10,13,00:00,94.8
Helsinki Kumpula,2019,10,14,00:00,0.2
Helsinki Kumpula,2019,10,15,00:00,88.4
Helsinki Kumpula,2019,10,16,00:00,-0.1
Helsinki Kumpula,2019,10,17,00:00,0.1
Helsinki Kumpula,2019,10,18,00:00,0.5
Helsinki Kumpula,2019,10,19,00:00,23.0
Helsinki Kumpula,2019,10,20,00:00,0.3
Helsinki Kumpula,2019,10,21,00:00,4.8
Helsinki Kumpula,2019,10,22,00:00,0.4
Helsinki Kumpula,2019,10,23,00:00,150.6
Helsinki Kumpula,2019,10,24,00:00,25.8
Helsinki Kumpula,2019,10,25,00:00,1.4
Helsinki Kumpula,2019,10,26,00:00,-0.1
Helsinki Kumpula,2019,10,27,00:00,0.2
Helsinki Kumpula,2019,10,28,00:00,2.5
Helsinki Kumpula,2019,10,29,00:00,95.8
Helsinki Kumpula,2019,10,30,00:00,192.1
Helsinki Kumpula,2019,10,31,00:00,34.6
Helsinki Kumpula,2019,11,1,00:00,153.3
Helsinki Kumpula,2019,11,2,00:00,0.2
Helsinki Kumpula,2019,11,3,00:00,0.5
Helsinki Kumpula,2019,11,4,00:00,8.3
Helsinki Kumpula,2019,11,5,00:00,0.2
Helsinki Kumpula,2019,11,6,00:00,24.2
Helsinki Kumpula,2019,11,7,00:00,0.2
Helsinki Kumpula,2019,11,8,00:00,0.4
Helsinki Kumpula,2019,11,9,00:00,0.2
Helsinki Kumpula,2021,8,10,00:00,177.6
Helsinki Kumpula,2021,8,11,00:00,145.8
Helsinki Kumpula,2021,8,12,00:00,78.9
Helsinki Kumpula,2021,8,13,00:00,327.7
Helsinki Kumpula,2021,8,14,00:00,166.1
Helsinki Kumpula,2021,8,15,00:00,131.4
Helsinki Kumpula,2021,8,16,00:00,207.4
Helsinki Kumpula,2021,8,17,00:00,18.1
Helsinki Kumpula,2021,8,18,00:00,34.9
Helsinki Kumpula,2021,8,19,00:00,71.2
Helsinki Kumpula,2021,8,20,00:00,259.2
Helsinki Kumpula,2021,8,21,00:00,137.3
Helsinki Kumpula,2021,8,22,00:00,106.3
Helsinki Kumpula,2021,8,23,00:00,91.4
Helsinki Kumpula,2021,8,24,00:00,112.3
Helsinki Kumpula,2021,8,25,00:00,-0.1
Helsinki Kumpula,2021,8,26,00:00,0.5
Helsinki Kumpula,2021,8,27,00:00,0.2
Helsinki Kumpula,2021,8,28,00:00,83.9
Helsinki Kumpula,2021,8,29,00:00,118.1
Helsinki Kumpula,2021,8,30,00:00,324.2
Helsinki Kumpula,2021,8,31,00:00,337.7
Helsinki Kumpula,2021,9,1,00:00,256.0
Helsinki Kumpula,2021,9,2,00:00,199.9
Helsinki Kumpula,2021,9,3,00:00,201.3
Helsinki Kumpula,2021,9,4,00:00,258.6
Helsinki Kumpula,2021,9,5,00:00,107.4
Helsinki Kumpula,2021,9,6,00:00,87.8
Helsinki Kumpula,2021,9,7,00:00,34.7
Helsinki Kumpula,2021,9,8,00:00,27.3
Helsinki Kumpula,2021,9,9,00:00,141.1
Helsinki Kumpula,2021,9,10,00:00,319.1
Helsinki Kumpula,2021,9,11,00:00,1.4
Helsinki Kumpula,2021,9,12,00:00,0.2
Helsinki Kumpula,2021,9,13,00:00,213.8
Helsinki Kumpula,2021,9,14,00:00,209.7
Helsinki Kumpula,2021,9,15,00:00,114.9
Helsinki Kumpula,2021,9,16,00:00,78.9
Helsinki Kumpula,2021,9,17,00:00,68.1
Helsinki Kumpula,2021,9,18,00:00,35.4
Helsinki Kumpula,2021,9,19,00:00,43.1
Helsinki Kumpula,2021,9,20,00:00,87.1
Helsinki Kumpula,2021,9,21,00:00,28.8
Helsinki Kumpula,2021,9,22,00:00,185.4
Helsinki Kumpula,2021,9,23,00:00,13.9
Helsinki Kumpula,2021,9,24,00:00,0.0
Helsinki Kumpula,2021,9,25,00:00,24.2
Helsinki Kumpula,2021,9,26,00:00,327.7
Helsinki Kumpula,2021,9,27,00:00,303.2
Helsinki Kumpula,2021,9,28,00:00,14.5
Helsinki Kumpula,2021,9,29,00:00,0.1
Helsinki Kumpula,2021,9,30,00:00,7.6
Helsinki Kumpula,2021,10,1,00:00,0.3
Helsinki Kumpula,2021,10,2,00:00,86.0
Helsinki Kumpula,2021,10,3,00:00,180.5
Helsinki Kumpula,2021,10,4,00:00,77.7
Helsinki Kumpula,2021,10,5,00:00,0.2
Helsinki Kumpula,2021,10,6,00:00,78.0
Helsinki Kumpula,2021,10,7,00:00,25.9
Helsinki Kumpula,2021,10,8,00:00,4.3
Helsinki Kumpula,2021,10,9,00:00,0.8
Helsinki Kumpula,2021,10,10,00:00,0.4
Helsinki Kumpula,2021,10,11,00:00,25.9
Helsinki Kumpula,2021,10,12,00:00,19.5
Helsinki Kumpula,2021,10,13,00:00,18.5
Helsinki Kumpula,2021,10,14,00:00,117.2
Helsinki Kumpula,2021,10,15,00:00,-0.1
Helsinki Kumpula,2021,10,16,00:00,198.7
Helsinki Kumpula,2021,10,17,00:00,228.1
Helsinki Kumpula,2021,10,18,00:00,74.0
Helsinki Kumpula,2021,10,19,00:00,210.6
Helsinki Kumpula,2021,10,20,00:00,0.1
Helsinki Kumpula,2021,10,21,00:00,40.9
Helsinki Kumpula,2021,10,22,00:00,-0.1
Helsinki Kumpula,2021,10,23,00:00,3.5
Helsinki Kumpula,2021,10,24,00:00,37.1
Helsinki Kumpula,2021,10,25,00:00,7.9
Helsinki Kumpula,2021,10,26,00:00,0.2
Helsinki Kumpula,2021,10,27,00:00,3.0
Helsinki Kumpula,2021,10,28,00:00,20.6
Helsinki Kumpula,2021,10,29,00:00,0.1
Helsinki Kumpula,2021,10,30,00:00,0.5
Helsinki Kumpula,2021,10,31,00:00,2.3
Helsinki Kumpula,2021,11,1,00:00,38.3
Helsinki Kumpula,2021,11,2,00:00,99.8
Helsinki Kumpula,2021,11,3,00:00,-0.1
Helsinki Kumpula,2021,11,4,00:00,21.2
Helsinki Kumpula,2021,11,5,00:00,0.0
Helsinki Kumpula,2021,11,6,00:00,47.4
Helsinki Kumpula,2021,11,7,00:00,0.1
Helsinki Kumpula,2021,11,8,00:00,75.9
Helsinki Kumpula,2021,11,9,00:00,35.6
Helsinki Kumpula,2020,9,10,00:00,197
Helsinki Kumpula,2020,9,11,00:00,146.1
Helsinki Kumpula,2020,9,12,00:00,0.3
Helsinki Kumpula,2020,9,13,00:00,340.4
Helsinki Kumpula,2020,9,14,00:00,267.1
Helsinki Kumpula,2020,9,15,00:00,126.5
Helsinki Kumpula,2020,9,16,00:00,3.1
Helsinki Kumpula,2020,9,17,00:00,5
Helsinki Kumpula,2020,9,18,00:00,178.3
Helsinki Kumpula,2020,9,19,00:00,247.4
Helsinki Kumpula,2020,9,20,00:00,146.4
Helsinki Kumpula,2020,9,21,00:00,77.7
Helsinki Kumpula,2020,9,22,00:00,41.4
Helsinki Kumpula,2020,9,23,00:00,160.3
Helsinki Kumpula,2020,9,24,00:00,181.9
Helsinki Kumpula,2020,9,25,00:00,25.2
Helsinki Kumpula,2020,9,26,00:00,121.6
Helsinki Kumpula,2020,9,27,00:00,219.2
Helsinki Kumpula,2020,9,28,00:00,173.4
Helsinki Kumpula,2020,9,29,00:00,0.1
Helsinki Kumpula,2020,9,30,00:00,91.2
Helsinki Kumpula,2020,10,1,00:00,91.5
Helsinki Kumpula,2020,10,2,00:00,107
Helsinki Kumpula,2020,10,3,00:00,31.4
Helsinki Kumpula,2020,10,4,00:00,-0.1
Helsinki Kumpula,2020,10,5,00:00,273.2
Helsinki Kumpula,2020,10,6,00:00,16.2
Helsinki Kumpula,2020,10,7,00:00,30.3
Helsinki Kumpula,2020,10,8,00:00,38
Helsinki Kumpula,2020,10,9,00:00,1.5
Helsinki Kumpula,2020,10,10,00:00,98.8
Helsinki Kumpula,2020,10,11,00:00,87.1
Helsinki Kumpula,2020,10,12,00:00,58.2
Helsinki Kumpula,2020,10,13,00:00,42.6
Helsinki Kumpula,2020,10,14,00:00,53
Helsinki Kumpula,2020,10,15,00:00,144.6
Helsinki Kumpula,2020,10,16,00:00,145.6
Helsinki Kumpula,2020,10,17,00:00,74
Helsinki Kumpula,2020,10,18,00:00,54.9
Helsinki Kumpula,2020,10,19,00:00,33.2
Helsinki Kumpula,2020,10,20,00:00,-
-,2020,10,21,00:00,-
Helsinki Kumpula,2020,10,22,00:00,0.1
Helsinki Kumpula,2020,10,23,00:00,15.9
Helsinki Kumpula,2020,10,24,00:00,50.3
Helsinki Kumpula,2020,10,25,00:00,0.5
Helsinki Kumpula,2020,10,26,00:00,0.2
Helsinki Kumpula,2020,10,27,00:00,0.1
Helsinki Kumpula,2020,10,28,00:00,10.9
Helsinki Kumpula,2020,10,29,00:00,8.6
Helsinki Kumpula,2020,10,30,00:00,0.3
Helsinki Kumpula,2020,10,31,00:00,0.3
Helsinki Kumpula,2020,11,1,00:00,0.2
Helsinki Kumpula,2020,11,2,00:00,0.2
Helsinki Kumpula,2020,11,3,00:00,54.8
Helsinki Kumpula,2020,11,4,00:00,5.9
Helsinki Kumpula,2020,11,5,00:00,9
Helsinki Kumpula,2020,11,6,00:00,110.3
Helsinki Kumpula,2020,11,7,00:00,124.9
Helsinki Kumpula,2020,11,8,00:00,165.6
Helsinki Kumpula,2020,11,9,00:00,87.6
Helsinki Kumpula,2020,11,10,00:00,52
Helsinki Kumpula,2020,11,11,00:00,0.5
Helsinki Kumpula,2020,11,12,00:00,21.1
Helsinki Kumpula,2020,11,13,00:00,0
Helsinki Kumpula,2020,11,14,00:00,0.2
Helsinki Kumpula,2020,11,15,00:00,5.7
Helsinki Kumpula,2020,11,16,00:00,0.1
Helsinki Kumpula,2020,11,17,00:00,0.1
Helsinki Kumpula,2020,11,18,00:00,38.3
Helsinki Kumpula,2020,11,19,00:00,0.1
Helsinki Kumpula,2020,11,20,00:00,42.8
Helsinki Kumpula,2020,11,21,00:00,6.2
Helsinki Kumpula,2020,11,22,00:00,46.5
Helsinki Kumpula,2020,11,23,00:00,90.6
Helsinki Kumpula,2020,11,24,00:00,44.2
Helsinki Kumpula,2020,11,25,00:00,0.5
Helsinki Kumpula,2020,11,26,00:00,0.1
Helsinki Kumpula,2020,11,27,00:00,0.3
Helsinki Kumpula,2020,11,28,00:00,0.6
Helsinki Kumpula,2020,11,29,00:00,0.1
Helsinki Kumpula,2020,11,30,00:00,0.3
Helsinki Kumpula,2020,12,1,00:00,0.5
Helsinki Kumpula,2020,12,2,00:00,0.8
Helsinki Kumpula,2020,12,3,00:00,0.2
Helsinki Kumpula,2020,12,4,00:00,0.1
Helsinki Kumpula,2020,12,5,00:00,0.1
Helsinki Kumpula,2020,12,6,00:00,0.2
Helsinki Kumpula,2020,12,7,00:00,79.3
Helsinki Kumpula,2020,12,8,00:00,44
Helsinki Kumpula,2020,12,9,00:00,6.2
Helsinki Kumpula,2020,12,10,00:00,0.2
Helsinki Kumpula,2020,12,11,00:00,0.1
Helsinki Kumpula,2020,12,12,00:00,0
Helsinki Kumpula,2020,12,13,00:00,0.3
Helsinki Kumpula,2020,12,14,00:00,0.4
Helsinki Kumpula,2020,12,15,00:00,0.3
Helsinki Kumpula,2020,12,16,00:00,0.3
Helsinki Kumpula,2020,12,17,00:00,0.6
Helsinki Kumpula,2020,12,18,00:00,0.2
Helsinki Kumpula,2020,12,19,00:00,0.4
Helsinki Kumpula,2020,12,20,00:00,0.1
Helsinki Kumpula,2020,12,21,00:00,0.3
Helsinki Kumpula,2020,12,22,00:00,0.2
Helsinki Kumpula,2020,12,23,00:00,0.2
Helsinki Kumpula,2020,12,24,00:00,0.4
Helsinki Kumpula,2020,12,25,00:00,0.2
Helsinki Kumpula,2020,12,26,00:00,0.5
Helsinki Kumpula,2020,12,27,00:00,0.3
Helsinki Kumpula,2020,12,28,00:00,0.1
Helsinki Kumpula,2020,12,29,00:00,-0.1
Helsinki Kumpula,2020,12,30,00:00,0.2
Helsinki Kumpula,2020,12,31,00:00,0.4
Helsinki Kumpula,2021,1,1,00:00,0.6
Helsinki Kumpula,2021,1,2,00:00,0.3
Helsinki Kumpula,2021,1,3,00:00,0.5
Helsinki Kumpula,2021,1,4,00:00,0.4
Helsinki Kumpula,2021,1,5,00:00,0.3
Helsinki Kumpula,2021,1,6,00:00,0.4
Helsinki Kumpula,2021,1,7,00:00,0.1
Helsinki Kumpula,2021,1,8,00:00,0.2
Helsinki Kumpula,2021,1,9,00:00,75.2
Helsinki Kumpula,2022,9,10,00:00,390.9
Helsinki Kumpula,2022,9,11,00:00,343.4
Helsinki Kumpula,2022,9,12,00:00,332.6
Helsinki Kumpula,2022,9,13,00:00,5.0
Helsinki Kumpula,2022,9,14,00:00,-0.1
Helsinki Kumpula,2022,9,15,00:00,37.6
Helsinki Kumpula,2022,9,16,00:00,27.5
Helsinki Kumpula,2022,9,17,00:00,58.6
Helsinki Kumpula,2022,9,18,00:00,82.0
Helsinki Kumpula,2022,9,19,00:00,114.6
Helsinki Kumpula,2022,9,20,00:00,10.9
Helsinki Kumpula,2022,9,21,00:00,116.9
Helsinki Kumpula,2022,9,22,00:00,172.1
Helsinki Kumpula,2022,9,23,00:00,69.4
Helsinki Kumpula,2022,9,24,00:00,49.0
Helsinki Kumpula,2022,9,25,00:00,120.6
Helsinki Kumpula,2022,9,26,00:00,38.0
Helsinki Kumpula,2022,9,27,00:00,211.0
Helsinki Kumpula,2022,9,28,00:00,38.6
Helsinki Kumpula,2022,9,29,00:00,0.0
Helsinki Kumpula,2022,9,30,00:00,75.8
Helsinki Kumpula,2022,10,1,00:00,120.0
Helsinki Kumpula,2022,10,2,00:00,37.9
Helsinki Kumpula,2022,10,3,00:00,3.6
Helsinki Kumpula,2022,10,4,00:00,1.5
Helsinki Kumpula,2022,10,5,00:00,1.1
Helsinki Kumpula,2022,10,6,00:00,56.3
Helsinki Kumpula,2022,10,7,00:00,89.3
Helsinki Kumpula,2022,10,8,00:00,2.1
Helsinki Kumpula,2022,10,9,00:00,290.7
Helsinki Kumpula,2022,10,10,00:00,97.0
Helsinki Kumpula,2022,10,11,00:00,49.9
Helsinki Kumpula,2022,10,12,00:00,261.2
Helsinki Kumpula,2022,10,13,00:00,35.6
Helsinki Kumpula,2022,10,14,00:00,0.0
Helsinki Kumpula,2022,10,15,00:00,0.3
Helsinki Kumpula,2022,10,16,00:00,0.1
Helsinki Kumpula,2022,10,17,00:00,10.9
Helsinki Kumpula,2022,10,18,00:00,9.2
Helsinki Kumpula,2022,10,19,00:00,171.7
Helsinki Kumpula,2022,10,20,00:00,136.8
Helsinki Kumpula,2022,10,21,00:00,41.8
Helsinki Kumpula,2022,10,22,00:00,74.9
Helsinki Kumpula,2022,10,23,00:00,66.5
Helsinki Kumpula,2022,10,24,00:00,226.7
Helsinki Kumpula,2022,10,25,00:00,0.1
Helsinki Kumpula,2022,10,26,00:00,0.2
Helsinki Kumpula,2022,10,27,00:00,0.2
Helsinki Kumpula,2022,10,28,00:00,4.5
Helsinki Kumpula,2022,10,29,00:00,1.8
Helsinki Kumpula,2022,10,30,00:00,25.0
Helsinki Kumpula,2022,10,31,00:00,161.2
Helsinki Kumpula,2022,11,1,00:00,37.3
Helsinki Kumpula,2022,11,2,00:00,0.2
Helsinki Kumpula,2022,11,3,00:00,0.0
Helsinki Kumpula,2022,11,4,00:00,-0.1
Helsinki Kumpula,2022,11,5,00:00,0.1
Helsinki Kumpula,2022,11,6,00:00,0.8
Helsinki Kumpula,2022,11,7,00:00,0.1
Helsinki Kumpula,2022,11,8,00:00,1.8
Helsinki Kumpula,2022,11,9,00:00,0.2
Helsinki Kumpula,2022,11,10,00:00,1.2
Helsinki Kumpula,2022,11,11,00:00,0.0
Helsinki Kumpula,2022,11,12,00:00,134.2
Helsinki Kumpula,2022,11,13,00:00,162.8
Helsinki Kumpula,2022,11,14,00:00,0.3
Helsinki Kumpula,2022,11,15,00:00,0.0
Helsinki Kumpula,2022,11,16,00:00,0.3
Helsinki Kumpula,2022,11,17,00:00,2.6
Helsinki Kumpula,2022,11,18,00:00,0.0
Helsinki Kumpula,2022,11,19,00:00,0.1
Helsinki Kumpula,2022,11,20,00:00,-0.1
Helsinki Kumpula,2022,11,21,00:00,0.1
Helsinki Kumpula,2022,11,22,00:00,0.2
Helsinki Kumpula,2022,11,23,00:00,3.6
Helsinki Kumpula,2022,11,24,00:00,0.3
Helsinki Kumpula,2022,11,25,00:00,0.0
Helsinki Kumpula,2022,11,26,00:00,0.1
Helsinki Kumpula,2022,11,27,00:00,0.4
Helsinki Kumpula,2022,11,28,00:00,0.2
Helsinki Kumpula,2022,11,29,00:00,0.1
Helsinki Kumpula,2022,11,30,00:00,0.4
Helsinki Kumpula,2022,12,1,00:00,0.2
Helsinki Kumpula,2022,12,2,00:00,0.2
Helsinki Kumpula,2022,12,3,00:00,0.4
Helsinki Kumpula,2022,12,4,00:00,0.5
Helsinki Kumpula,2022,12,5,00:00,0.6
Helsinki Kumpula,2022,12,6,00:00,0.4
Helsinki Kumpula,2022,12,7,00:00,0.4
Helsinki Kumpula,2022,12,8,00:00,0.7
Helsinki Kumpula,2022,12,9,00:00,37.4
Helsinki Kumpula,2023,9,10,00:00,69.2
Helsinki Kumpula,2023,9,11,00:00,49.9
Helsinki Kumpula,2023,9,12,00:00,24.4
Helsinki Kumpula,2023,9,13,00:00,0.2
Helsinki Kumpula,2023,9,14,00:00,256.6
Helsinki Kumpula,2023,9,15,00:00,320.3
Helsinki Kumpula,2023,9,16,00:00,110.0
Helsinki Kumpula,2023,9,17,00:00,157.9
Helsinki Kumpula,2023,9,18,00:00,288.7
Helsinki Kumpula,2023,9,19,00:00,2.8
Helsinki Kumpula,2023,9,20,00:00,27.4
Helsinki Kumpula,2023,9,21,00:00,51.4
Helsinki Kumpula,2023,9,22,00:00,259.4
Helsinki Kumpula,2023,9,23,00:00,-0.1
Helsinki Kumpula,2023,9,24,00:00,206.7
Helsinki Kumpula,2023,9,25,00:00,102.4
Helsinki Kumpula,2023,9,26,00:00,48.6
Helsinki Kumpula,2023,9,27,00:00,13.0
Helsinki Kumpula,2023,9,28,00:00,193.0
Helsinki Kumpula,2023,9,29,00:00,8.7
Helsinki Kumpula,2023,9,30,00:00,38.3
Helsinki Kumpula,2023,10,1,00:00,30.7
Helsinki Kumpula,2023,10,2,00:00,120.2
Helsinki Kumpula,2023,10,3,00:00,5.5
Helsinki Kumpula,2023,10,4,00:00,116.2
Helsinki Kumpula,2023,10,5,00:00,36.1
Helsinki Kumpula,2023,10,6,00:00,176.8
Helsinki Kumpula,2023,10,7,00:00,0.9
Helsinki Kumpula,2023,10,8,00:00,40.4
Helsinki Kumpula,2023,10,9,00:00,131.3
Helsinki Kumpula,2023,10,10,00:00,26.6
Helsinki Kumpula,2023,10,11,00:00,-0.1
Helsinki Kumpula,2023,10,12,00:00,86.4
Helsinki Kumpula,2023,10,13,00:00,168.8
Helsinki Kumpula,2023,10,14,00:00,20.6
Helsinki Kumpula,2023,10,15,00:00,114.9
Helsinki Kumpula,2023,10,16,00:00,171.5
Helsinki Kumpula,2023,10,17,00:00,213.7
Helsinki Kumpula,2023,10,18,00:00,0.5
Helsinki Kumpula,2023,10,19,00:00,8.2
Helsinki Kumpula,2023,10,20,00:00,219.3
Helsinki Kumpula,2023,10,21,00:00,38.0
Helsinki Kumpula,2023,10,22,00:00,0.0
Helsinki Kumpula,2023,10,23,00:00,0.5
Helsinki Kumpula,2023,10,24,00:00,29.7
Helsinki Kumpula,2023,10,25,00:00,0.1
Helsinki Kumpula,2023,10,26,00:00,2.2
Helsinki Kumpula,2023,10,27,00:00,0.1
Helsinki Kumpula,2023,10,28,00:00,0.5
Helsinki Kumpula,2023,10,29,00:00,168.0
Helsinki Kumpula,2023,10,30,00:00,0.6
Helsinki Kumpula,2023,10,31,00:00,0.0
Helsinki Kumpula,2023,11,1,00:00,0.4
Helsinki Kumpula,2023,11,2,00:00,56.2
Helsinki Kumpula,2023,11,3,00:00,0.6
Helsinki Kumpula,2023,11,4,00:00,-0.1
Helsinki Kumpula,2023,11,5,00:00,9.4
Helsinki Kumpula,2023,11,6,00:00,0.1
Helsinki Kumpula,2023,11,7,00:00,0.2
Helsinki Kumpula,2023,11,8,00:00,0.4
Helsinki Kumpula,2023,11,9,00:00,3.0
Helsinki Kumpula,2023,11,10,00:00,0.0
Helsinki Kumpula,2023,11,11,00:00,0.0
Helsinki Kumpula,2023,11,12,00:00,-0.2
Helsinki Kumpula,2023,11,13,00:00,0.2
Helsinki Kumpula,2023,11,14,00:00,0.5
Helsinki Kumpula,2023,11,15,00:00,0.4
Helsinki Kumpula,2023,11,16,00:00,110.9
Helsinki Kumpula,2023,11,17,00:00,123.5
Helsinki Kumpula,2023,11,18,00:00,0.9
Helsinki Kumpula,2023,11,19,00:00,0.6
Helsinki Kumpula,2023,11,20,00:00,1.0
Helsinki Kumpula,2023,11,21,00:00,0.5
Helsinki Kumpula,2023,11,22,00:00,5.7
Helsinki Kumpula,2023,11,23,00:00,12.5
Helsinki Kumpula,2023,11,24,00:00,0.1
Helsinki Kumpula,2023,11,25,00:00,30.3
Helsinki Kumpula,2023,11,26,00:00,0.6
Helsinki Kumpula,2023,11,27,00:00,68.9
Helsinki Kumpula,2023,11,28,00:00,0.6
Helsinki Kumpula,2023,11,29,00:00,0.2
Helsinki Kumpula,2023,11,30,00:00,0.2
Helsinki Kumpula,2023,12,1,00:00,0.3
Helsinki Kumpula,2023,12,2,00:00,1.4
Helsinki Kumpula,2023,12,3,00:00,37.2
Helsinki Kumpula,2023,12,4,00:00,1.2
Helsinki Kumpula,2023,12,5,00:00,16.6
Helsinki Kumpula,2023,12,6,00:00,49.5
Helsinki Kumpula,2023,12,7,00:00,1.7
Helsinki Kumpula,2023,12,8,00:00,0.1
Helsinki Kumpula,2023,12,9,00:00,0.7
Helsinki Kumpula,2015,1,9,00:00,1.6
Helsinki Kumpula,2015,1,10,00:00,1.0
Helsinki Kumpula,2015,1,11,00:00,0.9
Helsinki Kumpula,2015,1,12,00:00,19.0
Helsinki Kumpula,2015,1,13,00:00,3.7
Helsinki Kumpula,2015,1,14,00:00,5.7
Helsinki Kumpula,2015,1,15,00:00,63.1
Helsinki Kumpula,2015,1,16,00:00,1.5
Helsinki Kumpula,2015,1,17,00:00,0.8
Helsinki Kumpula,2015,1,18,00:00,1.4
Helsinki Kumpula,2015,1,19,00:00,0.7
Helsinki Kumpula,2015,1,20,00:00,0.5
Helsinki Kumpula,2015,1,21,00:00,2.2
Helsinki Kumpula,2015,1,22,00:00,0.3
Helsinki Kumpula,2015,1,23,00:00,0.9
Helsinki Kumpula,2015,1,24,00:00,5.8
Helsinki Kumpula,2015,1,25,00:00,0.6
Helsinki Kumpula,2015,1,26,00:00,0.6
Helsinki Kumpula,2015,1,27,00:00,0.5
Helsinki Kumpula,2015,1,28,00:00,0.8
Helsinki Kumpula,2015,1,29,00:00,0.5
Helsinki Kumpula,2015,1,30,00:00,38.5
Helsinki Kumpula,2015,1,31,00:00,1.1
Helsinki Kumpula,2015,2,1,00:00,3.0
Helsinki Kumpula,2015,2,2,00:00,2.8
Helsinki Kumpula,2015,2,3,00:00,1.6
Helsinki Kumpula,2015,2,4,00:00,0.6
Helsinki Kumpula,2015,2,5,00:00,1.3
Helsinki Kumpula,2015,2,6,00:00,65.5
Helsinki Kumpula,2015,2,7,00:00,4.4
Helsinki Kumpula,2015,2,8,00:00,47.1
Helsinki Kumpula,2015,2,9,00:00,1.2
Helsinki Kumpula,2016,1,9,00:00,0.2
Helsinki Kumpula,2016,1,10,00:00,0.5
Helsinki Kumpula,2016,1,11,00:00,0.3
Helsinki Kumpula,2016,1,12,00:00,0.3
Helsinki Kumpula,2016,1,13,00:00,0.4
Helsinki Kumpula,2016,1,14,00:00,27.7
Helsinki Kumpula,2016,1,15,00:00,65.6
Helsinki Kumpula,2016,1,16,00:00,57.1
Helsinki Kumpula,2016,1,17,00:00,31.2
Helsinki Kumpula,2016,1,18,00:00,0.8
Helsinki Kumpula,2016,1,19,00:00,0.7
Helsinki Kumpula,2016,1,20,00:00,100.1
Helsinki Kumpula,2016,1,21,00:00,25.6
Helsinki Kumpula,2016,1,22,00:00,114.8
Helsinki Kumpula,2016,1,23,00:00,1.3
Helsinki Kumpula,2016,1,24,00:00,1.0
Helsinki Kumpula,2016,1,25,00:00,6.0
Helsinki Kumpula,2016,1,26,00:00,1.5
Helsinki Kumpula,2016,1,27,00:00,1.4
Helsinki Kumpula,2016,1,28,00:00,1.3
Helsinki Kumpula,2016,1,29,00:00,6.4
Helsinki Kumpula,2016,1,30,00:00,3.3
Helsinki Kumpula,2016,1,31,00:00,1.5
Helsinki Kumpula,2016,2,1,00:00,93.7
Helsinki Kumpula,2016,2,2,00:00,1.2
Helsinki Kumpula,2016,2,3,00:00,1.3
Helsinki Kumpula,2016,2,4,00:00,68.4
Helsinki Kumpula,2016,2,5,00:00,59.8
Helsinki Kumpula,2016,2,6,00:00,1.6
Helsinki Kumpula,2016,2,7,00:00,1.3
Helsinki Kumpula,2016,2,8,00:00,1.4
Helsinki Kumpula,2016,2,9,00:00,1.5
Helsinki Kumpula,2017,1,9,00:00,0.8
Helsinki Kumpula,2017,1,10,00:00,0.9
Helsinki Kumpula,2017,1,11,00:00,0.1
Helsinki Kumpula,2017,1,12,00:00,0.3
Helsinki Kumpula,2017,1,13,00:00,1.1
Helsinki Kumpula,2017,1,14,00:00,0.5
Helsinki Kumpula,2017,1,15,00:00,0.4
Helsinki Kumpula,2017,1,16,00:00,0.9
Helsinki Kumpula,2017,1,17,00:00,0.9
Helsinki Kumpula,2017,1,18,00:00,1.0
Helsinki Kumpula,2017,1,19,00:00,7.8
Helsinki Kumpula,2017,1,20,00:00,7.0
Helsinki Kumpula,2017,1,21,00:00,63.9
Helsinki Kumpula,2017,1,22,00:00,56.8
Helsinki Kumpula,2017,1,23,00:00,0.8
Helsinki Kumpula,2017,1,24,00:00,72.6
Helsinki Kumpula,2017,1,25,00:00,2.4
Helsinki Kumpula,2017,1,26,00:00,1.3
Helsinki Kumpula,2017,1,27,00:00,140.5
Helsinki Kumpula,2017,1,28,00:00,1.2
Helsinki Kumpula,2017,1,29,00:00,1.1
Helsinki Kumpula,2017,1,30,00:00,1.6
Helsinki Kumpula,2017,1,31,00:00,2.0
Helsinki Kumpula,2017,2,1,00:00,0.8
Helsinki Kumpula,2017,2,2,00:00,1.5
Helsinki Kumpula,2017,2,3,00:00,1.6
Helsinki Kumpula,2017,2,4,00:00,1.7
